cid,MolecularFormula,MolecularWeight,InChI,IUPACName,XLogP,ExactMass,INCHIKEY,ENVIRONMENTAL_CON_ID,SITE_CODE,ENVIRONMENTAL_COMPARTMENT,SAMPLE_DATE,STRESSOR_ID,STRESSOR_NAME,CAS,MEASURED_VALUE,MEASURED_UNIT,SITE_NAME,LATITUDE,LONGITUDE,COORDINATE_SYSTEM
119361,C14H15Cl2N3O,312.2,"InChI=1S/C14H15Cl2N3O/c15-12-4-2-1-3-11(12)7-14(20,13(16)5-6-13)8-19-10-17-9-18-19/h1-4,9-10,20H,5-8H2","2-(1-chlorocyclopropyl)-1-(2-chlorophenyl)-3-(1,2,4-triazol-1-yl)propan-2-ol",2.7,311.0592175,HHUQPWODPBDTLI-UHFFFAOYSA-N,576632,HEIA,Freshwater,2019-06-05T00:00:00Z,2029992,prothioconazole-desthio,120983-64-4,0.094,ug/L,Heiabekken,59.3578,10.79768,WGS1984 UTM Zone 32N
119361,C14H15Cl2N3O,312.2,"InChI=1S/C14H15Cl2N3O/c15-12-4-2-1-3-11(12)7-14(20,13(16)5-6-13)8-19-10-17-9-18-19/h1-4,9-10,20H,5-8H2","2-(1-chlorocyclopropyl)-1-(2-chlorophenyl)-3-(1,2,4-triazol-1-yl)propan-2-ol",2.7,311.0592175,HHUQPWODPBDTLI-UHFFFAOYSA-N,576647,HEIA,Freshwater,2019-07-02T00:00:00Z,2029992,prothioconazole-desthio,120983-64-4,0.01,ug/L,Heiabekken,59.3578,10.79768,WGS1984 UTM Zone 32N
119361,C14H15Cl2N3O,312.2,"InChI=1S/C14H15Cl2N3O/c15-12-4-2-1-3-11(12)7-14(20,13(16)5-6-13)8-19-10-17-9-18-19/h1-4,9-10,20H,5-8H2","2-(1-chlorocyclopropyl)-1-(2-chlorophenyl)-3-(1,2,4-triazol-1-yl)propan-2-ol",2.7,311.0592175,HHUQPWODPBDTLI-UHFFFAOYSA-N,576656,HEIA,Freshwater,2019-07-16T00:00:00Z,2029992,prothioconazole-desthio,120983-64-4,0.011,ug/L,Heiabekken,59.3578,10.79768,WGS1984 UTM Zone 32N
119361,C14H15Cl2N3O,312.2,"InChI=1S/C14H15Cl2N3O/c15-12-4-2-1-3-11(12)7-14(20,13(16)5-6-13)8-19-10-17-9-18-19/h1-4,9-10,20H,5-8H2","2-(1-chlorocyclopropyl)-1-(2-chlorophenyl)-3-(1,2,4-triazol-1-yl)propan-2-ol",2.7,311.0592175,HHUQPWODPBDTLI-UHFFFAOYSA-N,576666,HEIA,Freshwater,2019-08-08T00:00:00Z,2029992,prothioconazole-desthio,120983-64-4,0.038,ug/L,Heiabekken,59.3578,10.79768,WGS1984 UTM Zone 32N
119361,C14H15Cl2N3O,312.2,"InChI=1S/C14H15Cl2N3O/c15-12-4-2-1-3-11(12)7-14(20,13(16)5-6-13)8-19-10-17-9-18-19/h1-4,9-10,20H,5-8H2","2-(1-chlorocyclopropyl)-1-(2-chlorophenyl)-3-(1,2,4-triazol-1-yl)propan-2-ol",2.7,311.0592175,HHUQPWODPBDTLI-UHFFFAOYSA-N,576681,HEIA,Freshwater,2019-08-19T00:00:00Z,2029992,prothioconazole-desthio,120983-64-4,0.048,ug/L,Heiabekken,59.3578,10.79768,WGS1984 UTM Zone 32N
119361,C14H15Cl2N3O,312.2,"InChI=1S/C14H15Cl2N3O/c15-12-4-2-1-3-11(12)7-14(20,13(16)5-6-13)8-19-10-17-9-18-19/h1-4,9-10,20H,5-8H2","2-(1-chlorocyclopropyl)-1-(2-chlorophenyl)-3-(1,2,4-triazol-1-yl)propan-2-ol",2.7,311.0592175,HHUQPWODPBDTLI-UHFFFAOYSA-N,576693,HEIA,Freshwater,2019-08-23T00:00:00Z,2029992,prothioconazole-desthio,120983-64-4,0.03,ug/L,Heiabekken,59.3578,10.79768,WGS1984 UTM Zone 32N
119361,C14H15Cl2N3O,312.2,"InChI=1S/C14H15Cl2N3O/c15-12-4-2-1-3-11(12)7-14(20,13(16)5-6-13)8-19-10-17-9-18-19/h1-4,9-10,20H,5-8H2","2-(1-chlorocyclopropyl)-1-(2-chlorophenyl)-3-(1,2,4-triazol-1-yl)propan-2-ol",2.7,311.0592175,HHUQPWODPBDTLI-UHFFFAOYSA-N,576704,HEIA,Freshwater,2019-09-01T00:00:00Z,2029992,prothioconazole-desthio,120983-64-4,0.016,ug/L,Heiabekken,59.3578,10.79768,WGS1984 UTM Zone 32N
119361,C14H15Cl2N3O,312.2,"InChI=1S/C14H15Cl2N3O/c15-12-4-2-1-3-11(12)7-14(20,13(16)5-6-13)8-19-10-17-9-18-19/h1-4,9-10,20H,5-8H2","2-(1-chlorocyclopropyl)-1-(2-chlorophenyl)-3-(1,2,4-triazol-1-yl)propan-2-ol",2.7,311.0592175,HHUQPWODPBDTLI-UHFFFAOYSA-N,576712,HEIA,Freshwater,2019-09-20T00:00:00Z,2029992,prothioconazole-desthio,120983-64-4,0.045,ug/L,Heiabekken,59.3578,10.79768,WGS1984 UTM Zone 32N
6422843,C19H18ClN3O4,387.8,"InChI=1S/C19H18ClN3O4/c1-25-19(24)23(26-2)17-6-4-3-5-14(17)13-27-18-11-12-22(21-18)16-9-7-15(20)8-10-16/h3-12H,13H2,1-2H3",methyl N-[2-[[1-(4-chlorophenyl)pyrazol-3-yl]oxymethyl]phenyl]-N-methoxycarbamate,4.1,387.0985838,HZRSNVGNWUDEFX-UHFFFAOYSA-N,576667,HEIA,Freshwater,2019-08-08T00:00:00Z,1232,pyraclostrobin,175013-18-0,0.02,ug/L,Heiabekken,59.3578,10.79768,WGS1984 UTM Zone 32N
6422843,C19H18ClN3O4,387.8,"InChI=1S/C19H18ClN3O4/c1-25-19(24)23(26-2)17-6-4-3-5-14(17)13-27-18-11-12-22(21-18)16-9-7-15(20)8-10-16/h3-12H,13H2,1-2H3",methyl N-[2-[[1-(4-chlorophenyl)pyrazol-3-yl]oxymethyl]phenyl]-N-methoxycarbamate,4.1,387.0985838,HZRSNVGNWUDEFX-UHFFFAOYSA-N,576694,HEIA,Freshwater,2019-08-23T00:00:00Z,1232,pyraclostrobin,175013-18-0,0.011,ug/L,Heiabekken,59.3578,10.79768,WGS1984 UTM Zone 32N
56841558,C83H132N2O20,1477.9,"InChI=1S/C42H67NO10.C41H65NO10/c1-11-26-13-12-14-35(53-37-16-15-34(43(6)7)24(4)49-37)23(3)38(45)33-20-31-29(32(33)21-36(44)51-26)17-22(2)28-18-27(19-30(28)31)52-42-41(48-10)40(47-9)39(46-8)25(5)50-42;1-10-26-12-11-13-34(52-36-17-16-33(42(5)6)23(3)48-36)22(2)37(44)32-20-30-28(31(32)21-35(43)50-26)15-14-25-18-27(19-29(25)30)51-41-40(47-9)39(46-8)38(45-7)24(4)49-41/h17,20,23-32,34-35,37,39-42H,11-16,18-19,21H2,1-10H3;14-15,20,22-31,33-34,36,38-41H,10-13,16-19,21H2,1-9H3/t23-,24-,25+,26+,27-,28+,29-,30-,31-,32+,34+,35?,37+,39+,40-,41-,42+;22-,23-,24+,25-,26+,27-,28-,29-,30-,31+,33+,34?,36+,38+,39-,40-,41+/m11/s1","(1S,2S,5R,7S,9S,10S,14R,19S)-15-[(2R,5S,6R)-5-(dimethylamino)-6-methyloxan-2-yl]oxy-19-ethyl-4,14-dimethyl-7-[(2R,3R,4R,5S,6S)-3,4,5-trimethoxy-6-methyloxan-2-yl]oxy-20-oxatetracyclo[10.10.0.02,10.05,9]docosa-3,11-diene-13,21-dione;(1S,2R,5S,7R,9R,10S,14R,19S)-15-[(2R,5S,6R)-5-(dimethylamino)-6-methyloxan-2-yl]oxy-19-ethyl-14-methyl-7-[(2R,3R,4R,5S,6S)-3,4,5-trimethoxy-6-methyloxan-2-yl]oxy-20-oxatetracyclo[10.10.0.02,10.05,9]docosa-3,11-diene-13,21-dione",,1476.93734460,JFLRKDZMHNBDQS-GQHNJWLYSA-N,576717,HEIA,Freshwater,2019-10-04T00:00:00Z,2763926,spinosad,NA,0.013,ug/L,Heiabekken,59.3578,10.79768,WGS1984 UTM Zone 32N
11664966,C20H19F3N2O4,408.4,"InChI=1S/C20H19F3N2O4/c1-13(14-8-6-9-16(11-14)20(21,22)23)24-29-12-15-7-4-5-10-17(15)18(25-28-3)19(26)27-2/h4-11H,12H2,1-3H3/b24-13+,25-18+",methyl (2E)-2-methoxyimino-2-[2-[[(E)-1-[3-(trifluoromethyl)phenyl]ethylideneamino]oxymethyl]phenyl]acetate,4.9,408.12969158,ONCZDRURRATYFI-TVJDWZFNSA-N,576633,HEIA,Freshwater,2019-06-05T00:00:00Z,2615455,trifloxystrobin,141517-21-7,0.026,ug/L,Heiabekken,59.3578,10.79768,WGS1984 UTM Zone 32N
2328,C10H12N2O3S,240.28,"InChI=1S/C10H12N2O3S/c1-7(2)12-10(13)8-5-3-4-6-9(8)11-16(12,14)15/h3-7,11H,1-2H3","2,2-dioxo-3-propan-2-yl-1H-2lambda6,1,3-benzothiadiazin-4-one",2.8,240.05686342,ZOMSMJKLGFBRBS-UHFFFAOYSA-N,576809,MØRDRE,Freshwater,2019-05-13T00:00:00Z,99,bentazone,12705-05-4,0.034,ug/L,Mørdrebekken,60.10929,11.40108,WGS1984 UTM Zone 32N
7204,C9H9ClO3,200.62,"InChI=1S/C9H9ClO3/c1-6-4-7(10)2-3-8(6)13-5-9(11)12/h2-4H,5H2,1H3,(H,11,12)",2-(4-chloro-2-methylphenoxy)acetic acid,2.6,200.0240218,WHKUVVPPKQRRBV-UHFFFAOYSA-N,576810,MØRDRE,Freshwater,2019-05-13T00:00:00Z,21,2-methyl-4-chlorophenoxyacetic acid (MCPA),3307-39-9,0.21,ug/L,Mørdrebekken,60.10929,11.40108,WGS1984 UTM Zone 32N
119361,C14H15Cl2N3O,312.2,"InChI=1S/C14H15Cl2N3O/c15-12-4-2-1-3-11(12)7-14(20,13(16)5-6-13)8-19-10-17-9-18-19/h1-4,9-10,20H,5-8H2","2-(1-chlorocyclopropyl)-1-(2-chlorophenyl)-3-(1,2,4-triazol-1-yl)propan-2-ol",2.7,311.0592175,HHUQPWODPBDTLI-UHFFFAOYSA-N,576811,MØRDRE,Freshwater,2019-05-13T00:00:00Z,2029992,prothioconazole-desthio,120983-64-4,0.011,ug/L,Mørdrebekken,60.10929,11.40108,WGS1984 UTM Zone 32N
